ref,x1,y1,x2,y2,angCONN,axCONN,axid,axLEN,axref,CONN,segLEN,CH,INT,NC,TD,NACH,NAIN
1023,423760.982967,564857.945736,423814.95883,564833.815485,2.2470589,4,1003,59.12413,1002,4,59.12413,341254,1424.3632,8597,51888.738,1.17348118088348,1.01420667546241
1024,423814.95883,564833.815485,423849.788485,564839.341456,3.1656792,4,1004,35.265297,1003,4,35.265297,339835,1424.8325,8597,51871.648,1.1731329763089,1.01454081028331
1025,423315.667189,564995.294178,423389.436588,565250.553254,6.7633591,7,1005,265.70496,1004,7,265.70496,707871,1446.434,8597,51096.98,1.2424451996414,1.02992139714474
1038,422378.224339,565579.28472,422382.41007,565547.990602,3.993922,5,1018,31.572807,1017,5,31.572807,46498,1239.3365,8597,59635.461,0.977367350751026,0.882464343582149
1072,422256.31824,565571.201739,422257.51763,565539.258421,3.0436916,5,1052,31.965828,1051,5,31.965828,418151,1404.5659,8597,52620.105,1.19066385555623,1.00011074954662
1080,421882.227522,565550.782367,421923.533995,565623.272687,3.0687304,4,1060,83.433037,1059,4,83.433037,111938,1227.1147,8597,60229.422,1.0563097594567,0.873762085083613
1092,422318.468904,565575.727271,422321.075876,565543.946749,4.0322995,5,1072,31.887268,1071,5,31.887268,8765,1233.775,8597,59904.285,0.825289015388875,0.878504365180899
1093,421952.457853,565475.140715,421961.100153,565525.015265,4.2052908,6,1073,50.617786,1072,6,50.617786,260322,1304.0469,8597,56676.191,1.13928674308256,0.928539389591157
1094,421949.316781,565412.456562,421952.457853,565475.140715,4.2551079,6,1074,62.762802,1073,6,62.762802,18810,1243.0385,8597,59457.859,0.895308945716977,0.885100196323557
1095,421952.457853,565475.140715,421983.966719,565477.25315,3.9652615,6,1075,31.579597,1074,6,31.579597,46535,1173.4125,8597,62985.871,0.972605220667782,0.835524872308687
1096,422139.155776,565531.162784,422142.451529,565507.509184,2.6836677,4,1076,23.882103,1075,4,23.882103,185721,1226.7662,8597,60246.531,1.10228335146147,0.873513959606269
1097,422142.451529,565507.509184,422151.539854,565456.074574,2.4027267,4,1077,52.231377,1076,4,52.231377,165441,1223.1144,8597,60426.406,1.09148185086646,0.870913802926905
1098,422151.539854,565456.074574,422167.612866,565433.095987,1.5870062,3,1078,28.042061,1077,3,28.042061,80519,1176.7739,8597,62805.957,1.02248472266612,0.837918241382553
1099,422167.612866,565433.095987,422168.255469,565358.907029,1.225836,2,1079,74.191742,1078,2,74.191742,65676,1118.2593,8597,66092.375,0.99942787007199,0.796254338955032
1100,422108.4979,565343.289331,422168.255469,565358.907029,1.974577,3,1080,61.764709,1079,3,61.764709,50829,1007.8058,8597,73335.969,0.967275696908485,0.717608267475624
1101,421727.020265,565068.109489,421777.546304,565070.479295,3.359375,4,1081,50.581585,1080,4,50.581585,29880,1046.2344,8597,70642.313,0.922936316232872,0.744970552325578
1102,421777.546304,565070.479295,421791.939677,565072.040182,0.79172879,2,1082,14.477761,1081,2,14.477761,0,1041.7854,8597,70943.984,0,0.741802846434141
1103,421780.118783,565176.343779,421792.724751,565176.861086,1.0003347,2,1083,12.616577,1082,2,12.616577,0,1046.7307,8597,70608.813,0,0.745323989886238
1104,421721.203361,565173.944565,421780.118783,565176.343779,3.0097206,4,1084,58.964252,1083,4,58.964252,29880,1046.7307,8597,70608.813,0.922975524648326,0.745323989886238
1105,421717.389549,565269.117328,421718.666716,565307.304573,2.0578296,3,1085,38.208595,1084,3,38.208595,0,1188.9919,8597,62160.563,0,0.846617808764916
1106,421463.426538,564854.962052,421517.791693,564984.16493,2.9216199,4,1086,140.17473,1085,4,140.17473,545197,1428.125,8597,51752.059,1.21693077712917,1.01688512729545
1107,421517.791693,564984.16493,421613.07169,565196.848785,2.435555,4,1087,233.05086,1086,4,233.05086,455695,1426.6606,8597,51805.18,1.20029637149741,1.01584245415927
1108,421613.07169,565196.848785,421646.176456,565271.65635,2.7477758,5,1088,81.805237,1087,5,81.805237,438951,1426.6926,8597,51804.016,1.19685022529871,1.0158652785474
1109,421646.176456,565271.65635,421678.541719,565353.693974,2.1972353,4,1089,88.19117,1088,4,88.19117,64017,1404.4935,8597,52622.82,1.01802576600239,1.00005915220748
1110,421678.541719,565353.693974,421720.868037,565408.037144,2.0613363,3,1090,68.88176,1089,3,68.88176,54534,1375.234,8597,53742.422,1.00133898160624,0.979225953425846
1111,421807.130213,565330.923811,421831.916469,565267.023119,3.5003273,5,1091,68.539452,1090,5,68.539452,12919,1257.5442,8597,58772.016,0.86204578510007,0.895428566158743
1112,421720.868037,565408.037144,421807.130213,565330.923811,1.4638778,3,1092,115.70493,1091,3,115.70493,13774,1278.777,8597,57796.168,0.869206166450994,0.910546730032534
1113,421673.353287,565470.315484,421720.868037,565408.037144,2.1397614,4,1093,78.334175,1092,4,78.334175,54357,1304.0848,8597,56674.543,0.996182205634473,0.928566388995727
1114,421631.99482,565557.12835,421673.353287,565470.315484,2.2488122,4,1094,96.161301,1093,4,96.161301,55437,1293.998,8597,57116.324,0.997272210087121,0.921384403265597
1115,421626.794497,565587.561414,421631.99482,565557.12835,2.0052805,4,1095,30.874176,1094,4,30.874176,44920,1283.0327,8597,57604.461,0.977307047283609,0.913576914128973
1116,421624.668344,565612.122407,421626.794497,565587.561414,2.1900418,4,1096,24.652847,1095,4,24.652847,39732,1280.0282,8597,57739.672,0.965904520444797,0.911437633365917
1117,421602.568636,565627.350995,421624.668344,565612.122407,3.6257341,4,1097,26.838535,1096,4,26.838535,807,1267.5972,8597,58305.914,0.610065685477073,0.902586446057237
1122,422500.629069,565587.484267,422503.259097,565555.192035,2.8589652,4,1102,32.399155,1101,4,32.399155,164648,1297.2982,8597,56971.027,1.09691200397808,0.923734188711283
1125,422440.210446,565583.432537,422443.024734,565551.31925,4.060029,5,1105,32.236366,1104,5,32.236366,29068,1235.0737,8597,59841.293,0.934353955231083,0.879429092818656
1136,421631.99482,565557.12835,421679.595645,565569.231327,2.1752963,2,1116,49.115379,1115,2,49.115379,0,1118.191,8597,66096.406,0,0.796205779520175
1142,422063.922175,565596.828302,422068.13686,565527.43085,3.9964199,4,1122,69.525322,1121,4,69.525322,44706,1229.6279,8597,60106.32,0.973097331628316,0.875551552169001
1143,422524.182408,564958.098511,422539.558212,565012.114082,3.0577676,4,1123,56.16135,1122,4,56.16135,35259,1185.6934,8597,62333.496,0.948389285895329,0.844269096282975
1144,421613.07169,565196.848785,421644.695826,565158.964411,2.4226787,3,1124,49.348877,1123,3,49.348877,14957,1203.5469,8597,61408.836,0.871899277200736,0.856981215404249
1145,421644.695826,565158.964411,421646.077406,565107.959096,0.42557764,1,1125,51.024025,1124,1,51.024025,0,1135.8567,8597,65068.426,0,0.80878420673427
1146,421588.074066,565393.710225,421673.353287,565470.315484,3.031054,5,1126,114.63381,1125,5,114.63381,8644,1352.3638,8597,54651.277,0.830957642481515,0.962941945352536
1147,421560.884893,565344.170333,421588.074066,565393.710225,6.2976122,6,1127,56.510635,1126,6,56.510635,14461,1384.907,8597,53367.055,0.8800436665712,0.98611326121984
1148,421533.697804,565273.753987,421560.884893,565344.170333,3.2434156,6,1128,75.482445,1127,6,75.482445,47959,1398.5095,8597,52847.984,0.991070626888732,0.995798463709488
1149,421489.20535,565171.795508,421533.697804,565273.753987,2.9656849,5,1129,111.24347,1128,5,111.24347,77675,1422.1809,8597,51968.359,1.037008378071,1.01265286380398
1150,421367.066966,564898.103893,421489.20535,565171.795508,2.9883912,4,1130,299.70801,1129,4,299.70801,92764,1422.6356,8597,51951.75,1.05338823075916,1.01297659695924
1151,421560.884893,565344.170333,421601.458032,565354.202342,4.0851021,4,1131,41.794987,1130,4,41.794987,0,1270.1627,8597,58188.141,0,0.904413221378361
1152,421588.074066,565393.710225,421601.458032,565354.202342,4.3197641,4,1132,41.713348,1131,4,41.713348,0,1146.7844,8597,64448.391,0,0.8165649898737
1153,421549.72093,565377.145549,421588.074066,565393.710225,3.785351,4,1133,41.777405,1132,4,41.777405,57,1190.5669,8597,62078.336,0.367920367709027,0.84773917580393
1154,421549.72093,565377.145549,421560.884893,565344.170333,3.8097827,4,1134,34.813774,1133,4,34.813774,9971,1302.5791,8597,56740.055,0.841156014061451,0.92749430513701
1155,421462.925688,565364.767776,421500.593732,565343.514577,2.026099,2,1135,43.250202,1134,2,43.250202,0,1261.8082,8597,58573.406,0,0.898464670893976
1156,421535.965755,565502.712279,421581.156701,565479.96564,2.0028713,3,1136,50.592796,1135,3,50.592796,0,1266.1555,8597,58372.297,0,0.901560028624773
1157,421412.815672,564878.279406,421439.027276,564937.91819,1.9854705,2,1137,65.144707,1136,2,65.144707,0,1387.7618,8597,53257.273,0,0.988145911685107
1158,421489.20535,565171.795508,421527.38107,565155.886541,1.9947331,2,1138,41.35796,1137,2,41.35796,0,1222.3717,8597,60463.121,0,0.870384975732886
1159,421517.791693,564984.16493,421583.824603,564969.502611,3.4704168,4,1139,67.641174,1138,4,67.641174,140474,1235.2526,8597,59832.629,1.07758892492735,0.879556433353519
1160,421583.824603,564969.502611,421601.1687,564987.324307,2.1837645,4,1140,24.868263,1139,4,24.868263,89464,1130.177,8597,65395.426,1.02825957192445,0.804740126534506
1161,421601.1687,564987.324307,421627.785736,565059.329638,1.6897768,3,1141,76.767403,1140,3,76.767403,14923,1092.0596,8597,67678,0.864074931433252,0.777599481002822
1162,421627.785736,565059.329638,421662.001759,565080.96068,0.41569221,1,1142,40.480099,1141,1,40.480099,0,1037.5022,8597,71236.875,0,0.738753003528916
1198,422650.525101,564323.563264,422701.434478,564347.03868,3.8749757,5,1178,56.061214,1177,5,56.061214,177925,1336.3348,8597,55306.805,1.10699103070914,0.951529017382875
1199,422627.029629,564330.378179,422650.525101,564323.563264,1.6838973,4,1179,24.463858,1178,4,24.463858,198870,1270.8053,8597,58158.719,1.11206188372733,0.904870740581302
1200,422586.933537,564341.383255,422627.029629,564330.378179,2.0212121,4,1180,41.578941,1179,4,41.578941,141178,1269.3912,8597,58223.508,1.08072184879827,0.903863867950641
1201,422539.928386,564346.344834,422586.933537,564341.383255,2.104975,4,1181,47.266281,1180,4,47.266281,112309,1251.2889,8597,59065.82,1.05848651784394,0.890974694415183
1202,422484.230888,564347.268463,422539.928386,564346.344834,2.220284,4,1182,55.705154,1181,4,55.705154,40098,1241.7531,8597,59519.41,0.964071530111569,0.884184915550069
1203,422439.566441,564366.998897,422484.230888,564347.268463,2.7757573,4,1183,48.8283,1182,4,48.8283,9895,1217.4343,8597,60708.336,0.835298835746938,0.866869405471105
1204,422384.540948,564392.776435,422439.566441,564366.998897,2.1221941,4,1184,60.764187,1183,4,60.764187,22930,1219.0892,8597,60625.922,0.911711244396331,0.868047776307937
1205,422359.367686,564398.638256,422384.540948,564392.776435,2.1264391,4,1185,25.846743,1184,4,25.846743,57945,1237.4288,8597,59727.402,0.997242161516138,0.881105973139845
1206,422335.3241,564403.89377,422359.367686,564398.638256,2.9811575,4,1186,24.611267,1185,4,24.611267,73366,1238.5208,8597,59674.746,1.01877970522876,0.881883420290225
1207,422539.928386,564346.344834,422540.504628,564361.827198,2.8687255,4,1187,15.493084,1186,4,15.493084,44865,1098.4823,8597,67282.297,0.963544794569645,0.782172590348548
1208,422540.504628,564361.827198,422549.525956,564442.85307,2.0376387,3,1188,81.526535,1187,3,81.526535,14959,1091.9427,8597,67685.234,0.864283241760907,0.77751637589846
1209,422512.705023,564451.983348,422549.525956,564442.85307,0.91585183,1,1189,37.936039,1188,1,37.936039,0,978.38019,8597,75541.609,0,0.696656323028875
1210,422530.199203,564364.223893,422540.504628,564361.827198,1.9530938,2,1190,10.58045,1189,2,10.58045,0,987.5946,8597,74836.789,0,0.703217323228881
1211,422477.372678,564412.501772,422484.230888,564347.268463,3.0120921,3,1191,65.592834,1190,3,65.592834,14953,1095.5237,8597,67464,0.864501627993871,0.780066001753046
1212,422424.365678,564427.494583,422477.372678,564412.501772,0.75783336,1,1192,55.086536,1191,1,55.086536,0,999.06744,8597,73977.398,0,0.711386335885986
1213,422404.179619,564136.800914,422416.878376,564207.450832,2.9988348,4,1193,71.782097,1192,4,71.782097,96,1099.791,8597,67202.227,0.41156118781037,0.783104504338262
1214,422416.878376,564207.450832,422427.500321,564281.161885,2.0181148,4,1194,74.472443,1193,4,74.472443,12340,1102.5398,8597,67034.688,0.84771651618096,0.78506164973829
1215,422427.500321,564281.161885,422439.566441,564366.998897,2.9642282,4,1195,86.680931,1194,4,86.680931,6690,1108.1476,8597,66695.453,0.792993207331437,0.789054611639683
1216,422416.878376,564207.450832,422572.245802,564178.068435,3.936543,4,1196,158.12135,1195,4,158.12135,142,991.54083,8597,74538.945,0.4423560706751,0.70602717572565
1217,422427.500321,564281.161885,422593.173284,564251.497741,3.1126335,4,1197,168.30772,1196,4,168.30772,28855,1257.1127,8597,58792.191,0.935189028416906,0.895121303297991
1218,422593.173284,564251.497741,422670.093554,564231.274325,3.0378306,4,1198,79.534363,1197,4,79.534363,67921,1266.3767,8597,58362.105,1.01381768284577,0.901717466142435
1219,422572.245802,564178.068435,422593.173284,564251.497741,3.0344665,4,1199,76.353271,1198,4,76.353271,12748,1107.434,8597,66738.438,0.850982484822184,0.7885464113117
1220,422560.837414,564125.240875,422572.245802,564178.068435,2.7960918,4,1200,54.045372,1199,4,54.045372,1105,1110.0942,8597,66578.5,0.631045408470472,0.790440637638213
1221,422322.943901,564076.382217,422339.552744,564150.178477,3.0073669,4,1201,75.642197,1200,4,75.642197,9430,1142.1675,8597,64708.906,0.826142341483796,0.813277639386953
1222,422339.552744,564150.178477,422350.598494,564206.943134,2.0014527,4,1202,57.829361,1201,4,57.829361,21848,1143.9835,8597,64606.184,0.902113536866187,0.814570687736263
1223,422350.598494,564206.943134,422363.152015,564274.676695,2.0049176,4,1203,68.887054,1202,4,68.887054,32875,1144.4376,8597,64580.547,0.939036280576302,0.814894043653482
1224,422363.152015,564274.676695,422384.540948,564392.776435,3.1627421,4,1204,120.02098,1203,4,120.02098,22371,1141.7118,8597,64734.734,0.904086972052134,0.812953166192645
1225,422339.552744,564150.178477,422404.179619,564136.800914,3.0271864,4,1205,65.99691,1204,4,65.99691,1143,1179.6151,8597,62654.68,0.637573984464634,0.839941293957341
1226,422404.179619,564136.800914,422483.264513,564116.629523,1.2126446,3,1206,81.616821,1205,3,81.616821,14162,1183.5181,8597,62448.063,0.86562835425072,0.842720252728504
1227,422483.264513,564116.629523,422560.837414,564125.240875,1.2852548,3,1207,78.049408,1206,3,78.049408,27358,1217.7806,8597,60691.066,0.927653055886087,0.867116070133465
1228,422560.837414,564125.240875,422635.18094,564102.205124,3.3987789,5,1208,77.83062,1207,5,77.83062,48196,1263.6215,8597,58489.359,0.982362621837245,0.899755686549718
1229,422650.525101,564323.563264,422687.555339,564295.839695,3.5448561,4,1209,46.25835,1208,4,46.25835,35104,1239.7054,8597,59617.719,0.951830555305294,0.882726952709573
1230,422258.204515,564106.096719,422269.017266,564119.136944,2.9059606,5,1210,16.939983,1209,5,16.939983,207766,1371.4102,8597,53892.27,1.12385493891687,0.976503306831524
1231,422269.017266,564119.136944,422272.86902,564137.873798,2.4725676,4,1211,19.128662,1210,4,19.128662,209843,1424.2808,8597,51891.742,1.12868660117081,1.01414796555375
1232,422272.86902,564137.873798,422291.134815,564219.846248,2.104588,4,1212,83.982864,1211,4,83.982864,216015,1425.1639,8597,51859.582,1.13142119941437,1.01477685108547
1233,422291.134815,564219.846248,422306.474538,564287.437651,2.976079,5,1213,69.310211,1212,5,69.310211,248596,1425.1631,8597,51859.617,1.14436107545957,1.01477616624007
1234,422306.474538,564287.437651,422335.3241,564403.89377,3.061636,5,1214,119.97635,1213,5,119.97635,260062,1427.2242,8597,51784.719,1.14866738863953,1.01624381483351
1235,422335.3241,564403.89377,422341.544677,564432.880497,2.0272129,4,1215,29.646685,1214,4,29.646685,343043,1430.7942,8597,51655.516,1.17445006211063,1.01878558919231
1236,422345.728578,564449.037315,422360.843259,564507.380214,1.9933856,4,1216,60.268959,1215,4,60.268959,374185,1435.1031,8597,51500.418,1.18278468803504,1.021853631693
1237,422341.544677,564432.880497,422345.728578,564449.037315,2.0090759,4,1217,16.689751,1216,4,16.689751,351319,1435.1035,8597,51500.402,1.17697283436246,1.02185394914728
1238,422316.312778,564439.009344,422341.544677,564432.880497,3.9902,5,1218,25.965584,1217,5,25.965584,3672,1312.6301,8597,56305.586,0.750439938803801,0.934650845700809
1239,422290.412234,564445.747075,422316.312778,564439.009344,4.0001512,6,1219,26.762569,1218,6,26.762569,11937,1314.1486,8597,56240.527,0.858288275393625,0.935732010659319
1240,422306.474538,564287.437651,422335.095222,564280.991714,4.0766115,6,1220,29.337582,1219,6,29.337582,48450,1293.3197,8597,57146.281,0.98492582227309,0.920901415639624
1241,422335.095222,564280.991714,422363.152015,564274.676695,3.9853771,5,1221,28.758705,1220,5,28.758705,26435,1293.321,8597,57146.223,0.929616594525268,0.920902350266797
1242,422118.534858,564335.852483,422148.309621,564328.910262,4.0427513,6,1222,30.57337,1221,6,30.57337,77586,1309.2206,8597,56452.219,1.02906007200623,0.932223203269733
1243,422148.309621,564328.910262,422173.044337,564322.421908,4.0181484,6,1223,25.571564,1222,6,25.571564,80444,1310.2107,8597,56409.559,1.03243760580929,0.932928176551033
1244,422173.044337,564322.421908,422200.860753,564315.41474,4.0271006,6,1224,28.685421,1223,6,28.685421,86379,1310.7484,8597,56386.418,1.0389829265392,0.933311036927318
